      0.36       0.00       0.00       0.12       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00
      1.05       0.53       0.00       0.16       0.00       0.01       0.00       0.00       0.37       0.03       0.09       0.04       0.00       0.00       0.00       0.00       0.11       0.00
      1.48       0.79       0.00       0.20       0.00       0.01       0.01       0.00       0.57       0.05       0.10       0.05       0.00       0.00       0.00       0.00       0.22       0.01
      1.90       1.06       0.00       0.25       0.00       0.01       0.01       0.00       0.78       0.08       0.11       0.06       0.00       0.00       0.00       0.00       0.33       0.01
      2.83       1.32       0.00       0.28       0.00       0.01       0.01       0.00       0.98       0.10       0.13       0.07       0.00       0.00       0.00       0.00       0.96       0.01
      3.25       1.58       0.00       0.32       0.00       0.02       0.02       0.00       1.19       0.13       0.14       0.09       0.00       0.00       0.00       0.00       1.07       0.01
      3.68       1.85       0.00       0.36       0.00       0.02       0.02       0.00       1.39       0.15       0.16       0.10       0.00       0.00       0.00       0.00       1.18       0.01
      4.10       2.11       0.00       0.40       0.00       0.02       0.03       0.00       1.60       0.17       0.17       0.12       0.00       0.00       0.00       0.00       1.29       0.01
      4.53       2.38       0.00       0.44       0.00       0.02       0.03       0.00       1.81       0.20       0.18       0.14       0.00       0.00       0.00       0.00       1.40       0.01
      4.96       2.65       0.00       0.49       0.00       0.03       0.03       0.00       2.01       0.22       0.20       0.16       0.00       0.00       0.00       0.00       1.51       0.02
      5.38       2.92       0.00       0.53       0.00       0.03       0.04       0.00       2.22       0.24       0.21       0.17       0.00       0.00       0.00       0.00       1.62       0.02
      6.08       3.18       0.00       0.57       0.00       0.03       0.04       0.00       2.43       0.27       0.23       0.18       0.00       0.00       0.00       0.00       2.00       0.02
      6.50       3.45       0.00       0.61       0.00       0.03       0.04       0.00       2.64       0.29       0.24       0.19       0.00       0.00       0.00       0.00       2.11       0.02
      6.96       3.72       0.00       0.64       0.00       0.04       0.05       0.00       2.84       0.32       0.25       0.21       0.00       0.00       0.00       0.00       2.26       0.02
      7.70       3.98       0.00       0.68       0.00       0.04       0.05       0.00       3.05       0.34       0.27       0.22       0.00       0.00       0.00       0.00       2.68       0.02
      8.12       4.25       0.00       0.73       0.00       0.04       0.06       0.00       3.26       0.36       0.28       0.23       0.00       0.00       0.00       0.00       2.79       0.02
      8.84       4.51       0.00       0.77       0.00       0.04       0.06       0.00       3.47       0.39       0.30       0.25       0.00       0.00       0.00       0.00       3.19       0.03
      9.54       4.78       0.00       0.81       0.00       0.04       0.06       0.00       3.68       0.41       0.31       0.26       0.00       0.00       0.00       0.00       3.56       0.03
     10.25       5.05       0.00       0.85       0.00       0.05       0.07       0.00       3.89       0.43       0.33       0.27       0.00       0.00       0.00       0.00       3.96       0.03
     10.90       5.32       0.00       0.89       0.00       0.05       0.07       0.00       4.11       0.46       0.34       0.28       0.00       0.00       0.00       0.00       4.29       0.03
     11.32       5.59       0.00       0.93       0.00       0.05       0.07       0.00       4.32       0.48       0.35       0.30       0.00       0.00       0.00       0.00       4.40       0.03
     11.98       5.86       0.00       0.97       0.00       0.05       0.08       0.00       4.53       0.51       0.37       0.31       0.00       0.00       0.00       0.00       4.74       0.03
