      0.09       0.00       0.00       0.01       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00
      0.30       0.10       0.00       0.02       0.00       0.00       0.00       0.00       0.08       0.02       0.00       0.00       0.00       0.00       0.00       0.00       0.10       0.00
      0.47       0.16       0.00       0.03       0.00       0.00       0.00       0.00       0.11       0.03       0.00       0.01       0.00       0.00       0.00       0.00       0.20       0.00
      0.64       0.22       0.00       0.03       0.00       0.00       0.00       0.00       0.15       0.05       0.00       0.01       0.00       0.00       0.00       0.00       0.30       0.00
      0.81       0.28       0.00       0.04       0.00       0.00       0.01       0.00       0.19       0.07       0.00       0.01       0.00       0.00       0.00       0.00       0.40       0.00
      0.98       0.34       0.00       0.05       0.00       0.00       0.01       0.00       0.23       0.09       0.00       0.02       0.00       0.00       0.00       0.00       0.49       0.00
      1.15       0.40       0.00       0.05       0.00       0.00       0.01       0.00       0.26       0.11       0.01       0.02       0.00       0.00       0.00       0.00       0.59       0.00
      1.31       0.46       0.00       0.06       0.00       0.00       0.01       0.00       0.30       0.12       0.01       0.02       0.00       0.00       0.00       0.00       0.69       0.01
      1.48       0.52       0.00       0.07       0.00       0.00       0.01       0.00       0.34       0.14       0.01       0.02       0.00       0.00       0.00       0.00       0.79       0.01
      1.65       0.58       0.00       0.07       0.00       0.01       0.01       0.00       0.37       0.16       0.01       0.03       0.00       0.00       0.00       0.00       0.88       0.01
      1.81       0.64       0.00       0.08       0.00       0.01       0.02       0.00       0.41       0.18       0.01       0.03       0.00       0.00       0.00       0.00       0.98       0.01
      1.98       0.70       0.00       0.09       0.00       0.01       0.02       0.00       0.45       0.19       0.01       0.03       0.00       0.00       0.00       0.00       1.08       0.01
      2.15       0.76       0.00       0.09       0.00       0.01       0.02       0.00       0.49       0.21       0.01       0.03       0.00       0.00       0.00       0.00       1.18       0.01
      2.31       0.82       0.00       0.10       0.00       0.01       0.02       0.00       0.52       0.23       0.01       0.03       0.00       0.00       0.00       0.00       1.27       0.01
      2.48       0.88       0.00       0.11       0.00       0.01       0.02       0.00       0.56       0.25       0.01       0.04       0.00       0.00       0.00       0.00       1.37       0.01
      2.65       0.94       0.00       0.11       0.00       0.01       0.02       0.00       0.60       0.26       0.01       0.04       0.00       0.00       0.00       0.00       1.47       0.01
      2.82       1.00       0.00       0.12       0.00       0.01       0.02       0.00       0.64       0.28       0.01       0.04       0.00       0.00       0.00       0.00       1.57       0.01
      2.98       1.06       0.00       0.13       0.00       0.01       0.03       0.00       0.68       0.30       0.01       0.04       0.00       0.00       0.00       0.00       1.66       0.01
      3.15       1.12       0.00       0.13       0.00       0.01       0.03       0.00       0.71       0.32       0.02       0.05       0.00       0.00       0.00       0.00       1.76       0.01
      3.32       1.18       0.00       0.14       0.00       0.01       0.03       0.00       0.75       0.34       0.02       0.05       0.00       0.00       0.00       0.00       1.86       0.01
      3.49       1.24       0.00       0.15       0.00       0.01       0.03       0.00       0.79       0.35       0.02       0.05       0.00       0.00       0.00       0.00       1.96       0.01
      3.66       1.30       0.00       0.15       0.00       0.01       0.03       0.00       0.83       0.37       0.02       0.05       0.00       0.00       0.00       0.00       2.06       0.01
      3.83       1.36       0.00       0.16       0.00       0.01       0.03       0.00       0.86       0.39       0.02       0.06       0.00       0.00       0.00       0.00       2.16       0.01
      3.99       1.42       0.00       0.17       0.00       0.01       0.04       0.00       0.90       0.41       0.02       0.06       0.00       0.00       0.00       0.00       2.25       0.02
      4.16       1.48       0.00       0.17       0.00       0.01       0.04       0.00       0.94       0.42       0.02       0.06       0.00       0.00       0.00       0.00       2.35       0.02
      4.33       1.54       0.00       0.18       0.00       0.01       0.04       0.00       0.98       0.44       0.02       0.06       0.00       0.00       0.00       0.00       2.45       0.02
      4.50       1.60       0.00       0.19       0.00       0.01       0.04       0.00       1.01       0.46       0.02       0.07       0.00       0.00       0.00       0.00       2.55       0.02
      4.66       1.66       0.00       0.19       0.00       0.02       0.04       0.00       1.05       0.48       0.02       0.07       0.00       0.00       0.00       0.00       2.64       0.02
      4.83       1.72       0.00       0.20       0.00       0.02       0.04       0.00       1.09       0.49       0.02       0.07       0.00       0.00       0.00       0.00       2.74       0.02
      5.00       1.78       0.00       0.21       0.00       0.02       0.05       0.00       1.13       0.51       0.02       0.07       0.00       0.00       0.00       0.00       2.84       0.02
      5.16       1.84       0.00       0.21       0.00       0.02       0.05       0.00       1.16       0.53       0.03       0.07       0.00       0.00       0.00       0.00       2.94       0.02
      5.33       1.90       0.00       0.22       0.00       0.02       0.05       0.00       1.20       0.55       0.03       0.08       0.00       0.00       0.00       0.00       3.03       0.02
      5.50       1.96       0.00       0.22       0.00       0.02       0.05       0.00       1.24       0.57       0.03       0.08       0.00       0.00       0.00       0.00       3.13       0.02
      5.67       2.02       0.00       0.23       0.00       0.02       0.05       0.00       1.28       0.58       0.03       0.08       0.00       0.00       0.00       0.00       3.23       0.02
      5.84       2.08       0.00       0.24       0.00       0.02       0.05       0.00       1.31       0.60       0.03       0.09       0.00       0.00       0.00       0.00       3.32       0.02
      6.00       2.14       0.00       0.24       0.00       0.02       0.05       0.00       1.35       0.62       0.03       0.09       0.00       0.00       0.00       0.00       3.42       0.02
      6.17       2.20       0.00       0.25       0.00       0.02       0.06       0.00       1.39       0.63       0.03       0.09       0.00       0.00       0.00       0.00       3.52       0.02
      6.33       2.26       0.00       0.26       0.00       0.02       0.06       0.00       1.42       0.65       0.03       0.09       0.00       0.00       0.00       0.00       3.61       0.02
      6.49       2.31       0.00       0.26       0.00       0.02       0.06       0.00       1.46       0.66       0.03       0.10       0.00       0.00       0.00       0.00       3.71       0.02
      6.65       2.37       0.00       0.27       0.00       0.02       0.06       0.00       1.50       0.68       0.03       0.10       0.00       0.00       0.00       0.00       3.81       0.03
      6.82       2.43       0.00       0.28       0.00       0.02       0.06       0.00       1.54       0.70       0.03       0.10       0.00       0.00       0.00       0.00       3.90       0.03
      6.98       2.49       0.00       0.28       0.00       0.02       0.06       0.00       1.57       0.71       0.03       0.10       0.00       0.00       0.00       0.00       4.00       0.03
      7.15       2.54       0.00       0.29       0.00       0.02       0.07       0.00       1.61       0.72       0.04       0.10       0.00       0.00       0.00       0.00       4.10       0.03
      7.31       2.60       0.00       0.30       0.00       0.02       0.07       0.00       1.65       0.74       0.04       0.11       0.00       0.00       0.00       0.00       4.20       0.03
      7.48       2.66       0.00       0.30       0.00       0.02       0.07       0.00       1.69       0.75       0.04       0.11       0.00       0.00       0.00       0.00       4.29       0.03
      7.64       2.71       0.00       0.31       0.00       0.02       0.07       0.00       1.72       0.77       0.04       0.11       0.00       0.00       0.00       0.00       4.39       0.03
      7.80       2.77       0.00       0.32       0.00       0.03       0.07       0.00       1.76       0.78       0.04       0.11       0.00       0.00       0.00       0.00       4.48       0.03
      7.96       2.83       0.00       0.32       0.00       0.03       0.07       0.00       1.80       0.79       0.04       0.12       0.00       0.00       0.00       0.00       4.58       0.03
      8.12       2.88       0.00       0.33       0.00       0.03       0.08       0.00       1.84       0.81       0.04       0.12       0.00       0.00       0.00       0.00       4.68       0.03
      8.29       2.94       0.00       0.34       0.00       0.03       0.08       0.00       1.87       0.82       0.04       0.12       0.00       0.00       0.00       0.00       4.77       0.03
      8.45       2.99       0.00       0.34       0.00       0.03       0.08       0.00       1.91       0.84       0.04       0.12       0.00       0.00       0.00       0.00       4.87       0.03
      8.61       3.05       0.00       0.35       0.00       0.03       0.08       0.00       1.95       0.85       0.04       0.13       0.00       0.00       0.00       0.00       4.97       0.03
      8.78       3.11       0.00       0.36       0.00       0.03       0.08       0.00       1.99       0.86       0.04       0.13       0.00       0.00       0.00       0.00       5.06       0.03
      8.94       3.16       0.00       0.37       0.00       0.03       0.08       0.00       2.02       0.88       0.04       0.13       0.00       0.00       0.00       0.00       5.16       0.03
      9.10       3.22       0.00       0.37       0.00       0.03       0.08       0.00       2.06       0.89       0.05       0.13       0.00       0.00       0.00       0.00       5.25       0.03
      9.27       3.28       0.00       0.38       0.00       0.03       0.09       0.00       2.10       0.91       0.05       0.14       0.00       0.00       0.00       0.00       5.35       0.04
