step t dt workloadBalance memoryBalance partSecReal cpuWalltime Nf 
0	0.02	0	1.0103	1.00871	27245.9	1.43	0002097152
0	0.02	0	1.04632	1.00871	11786.2	34.43	0002097152
1	0.020308	0.000307974	1.01449	1.0475	12113.3	57.28	0002097152
2	0.0206207	0.000312716	1.01395	1.0475	12178.3	80.00	0002097152
3	0.0209382	0.000317532	1.01468	1.04749	12240.8	102.59	0002097152
4	0.0212606	0.000322421	1.01464	1.04749	12305.8	125.08	0002097152
5	0.021588	0.000327386	1.0156	1.04749	12353.9	147.48	0002097152
6	0.0219205	0.000332428	1.01474	1.04749	12440.4	169.82	0002097152
7	0.022258	0.000337546	1.01495	1.04749	12502.8	191.94	0002097152
8	0.0226007	0.000342744	1.01488	1.04747	12572.1	213.96	0002097152
9	0.0229488	0.000348022	1.01559	1.04747	12632.9	235.84	0002097152
10	0.0233022	0.000353381	1.01522	1.04747	12702	257.62	0002097152
11	0.023661	0.000358823	1.01456	1.04747	12783	279.28	0002097152
12	0.0240253	0.000364348	1.01441	1.04747	12843.1	300.84	0002097152
13	0.0243953	0.000369959	1.01486	1.04747	12909.2	322.29	0002097152
14	0.0247709	0.000375656	1.01456	1.04746	12987	343.62	0002097152
15	0.0251524	0.00038144	1.01464	1.04745	13062.7	364.81	0002097152
16	0.0255397	0.000387314	1.0146	1.04745	13122.6	385.90	0002097152
17	0.025933	0.000393278	1.0158	1.04744	13169.4	406.91	0002097152
18	0.0263323	0.000399334	1.01454	1.04745	13260.1	427.80	0002097152
19	0.0267378	0.000405483	1.01541	1.04745	13325.1	448.58	0002097152
20	0.0271495	0.000411727	1.01505	1.04745	13392	469.26	0002097152
21	0.0275676	0.000418067	1.01535	1.04745	13460.1	489.85	0002097152
22	0.0279921	0.000424505	1.01472	1.04745	13540.3	510.43	0002097152
23	0.0284231	0.000431042	1.01494	1.04745	13611.7	530.78	0002097152
24	0.0288608	0.000437679	1.01512	1.04744	13679.1	551.03	0002097152
25	0.0293052	0.000444419	1.01495	1.04744	13755.8	571.19	0002097152
26	0.0297565	0.000451262	1.01512	1.04742	13810.7	591.31	0002097152
27	0.0302147	0.000458211	1.01454	1.04737	13896.6	611.30	0002097152
28	0.03068	0.000465267	1.01494	1.04733	13970.9	631.18	0002097152
29	0.0311524	0.000472431	1.0154	1.04728	14027.4	650.96	0002097152
30	0.0316321	0.000479706	1.0157	1.04718	14086.7	670.65	0002097152
31	0.0321192	0.000487093	1.01559	1.04708	14169.9	690.25	0002097152
32	0.0326138	0.000494594	1.01535	1.04693	14253.6	709.87	0002097152
33	0.033116	0.00050221	1.01551	1.04675	14322.1	729.28	0002097152
34	0.0336259	0.000509943	1.01553	1.04656	14397.8	748.64	0002097152
35	0.0341437	0.000517796	1.01586	1.04638	14466.1	767.86	0002097152
36	0.0346695	0.000525769	1.01594	1.04624	14543.2	786.97	0002097152
37	0.0352034	0.000533865	1.01555	1.04607	14611.1	806.02	0002097152
38	0.0357455	0.000542086	1.01564	1.04596	14690.7	824.98	0002097152
39	0.0362959	0.000550433	1.01604	1.04578	14752.8	844.06	0002097152
40	0.0368548	0.000558909	1.01576	1.04562	14834.2	862.84	0002097152
41	0.0374223	0.000567516	1.01519	1.04545	14929.1	881.52	0002097152
42	0.0379986	0.000576255	1.01508	1.04525	15002.2	900.13	0002097152
43	0.0385837	0.000585128	1.01478	1.04509	15083.1	918.64	0002097152
44	0.0391778	0.000594139	1.01449	1.04491	15168	937.05	0002097152
45	0.0397811	0.000603288	1.01456	1.04475	15253.7	955.33	0002097152
46	0.0403937	0.000612577	1.01478	1.04458	15332.5	973.53	0002097152
47	0.0410157	0.00062201	1.02024	1.05411	15335.8	991.72	0002097152
48	0.0416473	0.000631589	1.01967	1.05389	15402.3	1009.82	0002097152
49	0.0422886	0.000641314	1.02019	1.05367	15488.7	1027.84	0002097152
50	0.0429398	0.00065119	1.02029	1.05346	15565.7	1045.77	0002097152
51	0.043601	0.000661217	1.0198	1.05324	15647.4	1075.23	0002097152
52	0.0442724	0.000671399	1.01899	1.05303	15728.5	1093.08	0002097152
53	0.0449542	0.000681738	1.01921	1.05273	15804.6	1110.82	0002097152
54	0.0456464	0.000692235	1.01943	1.05246	15884.3	1128.47	0002097152
55	0.0463493	0.000702895	1.01891	1.05223	15975.7	1146.03	0002097152
56	0.047063	0.000713719	1.01878	1.05197	16054.4	1163.51	0002097152
57	0.0477877	0.000724709	1.01787	1.05167	16141.9	1180.94	0002097152
58	0.0485236	0.000735869	1.02001	1.05138	16205.7	1198.22	0002097152
59	0.0492708	0.0007472	1.02003	1.05104	16267.2	1215.43	0002097152
60	0.0500295	0.000758706	1.01847	1.05078	16388.3	1232.52	0002097152
61	0.0507999	0.000770389	1.01852	1.05045	16472.3	1249.53	0002097152
62	0.0515821	0.000782252	1.01745	1.05021	16554.8	1266.48	0002097152
63	0.0523764	0.000794298	1.01823	1.04996	16627.1	1283.35	0002097152
64	0.053183	0.000806529	1.01835	1.04974	16721.5	1300.14	0002097152
65	0.0540019	0.000818948	1.01748	1.04953	16827.2	1316.84	0002097152
66	0.0548335	0.000831559	1.01774	1.04924	16874.8	1333.52	0002097152
67	0.0556778	0.000844364	1.01635	1.04909	16993.6	1350.08	0002097152
68	0.0565352	0.000857366	1.01682	1.04879	17063.8	1366.59	0002097152
69	0.0574058	0.000870568	1.01601	1.04857	17165.1	1383.02	0002097152
70	0.0582897	0.000883974	1.02338	1.04005	17114.9	1399.50	0002097152
71	0.0591873	0.000897586	1.0235	1.03981	17207.2	1415.88	0002097152
72	0.0600987	0.000911408	1.01503	1.04789	17428	1432.10	0002097152
73	0.0610242	0.000925442	1.01434	1.04771	17501.2	1448.29	0002097152
74	0.0619639	0.000939693	1.01282	1.04753	17632.8	1464.29	0002097152
75	0.062918	0.000954163	1.01345	1.04734	17701.5	1480.21	0002097152
76	0.0634006	0.000482577	1.03254	1.04726	45.0153	1480.89	0000000002
77	0.0638869	0.000486278	1.01417	1.0472	17764.6	1496.75	0002097152
78	0.0643769	0.000490008	1.04607	1.04709	110.568	1497.44	0000000005
79	0.0648707	0.000493767	1.01245	1.047	17877.6	1513.24	0002097152
80	0.0653682	0.000497554	1.06171	1.04692	153.243	1513.93	0000000007
81	0.0658696	0.00050137	1.01334	1.04681	17968.3	1529.62	0002097152
82	0.0663748	0.000505215	1.05323	1.04673	197.348	1530.32	0000000009
83	0.0666289	0.000254059	1.04366	1.04673	22.2524	1530.38	0000000001
84	0.0668839	0.000255031	1.01312	1.04664	18062	1546.02	0002097152
85	0.0671399	0.000256008	1.06681	1.03855	39.7191	1546.72	0000000002
86	0.0673969	0.000256987	1.03552	1.03855	327.388	1546.79	0000000016
87	0.0676549	0.000257971	1.06078	1.03855	31.9655	1546.87	0000000002
88	0.0679138	0.000258959	1.01523	1.04646	18104.4	1562.47	0002097152
89	0.0681738	0.00025995	1.04476	1.03805	66.7715	1563.15	0000000003
90	0.0684347	0.000260945	1.06683	1.03805	559.048	1563.22	0000000026
91	0.0686967	0.000261944	1.04668	1.03805	134.861	1563.28	0000000006
92	0.0689596	0.000262946	1.01283	1.03775	18222.6	1578.81	0002097152
93	0.0692236	0.000263953	1.05635	1.03764	198.002	1579.49	0000000009
94	0.0694885	0.000264963	1.08116	1.03764	1131.78	1579.56	0000000053
95	0.0697545	0.000265977	1.06725	1.03764	209.838	1579.62	0000000010
96	0.0700215	0.000266995	1.01422	1.03728	18265.7	1595.20	0002097152
97	0.0702895	0.000268017	1.04899	1.03716	221.208	1595.89	0000000010
98	0.0705585	0.000269043	1.12162	1.03716	1996.59	1595.95	0000000102
99	0.0708286	0.000270073	1.05647	1.03716	264.734	1596.02	0000000012
100	0.0710997	0.000271107	1.01412	1.0368	18387.8	1611.42	0002097152
101	0.0713719	0.000272144	1.05586	1.03669	310.565	1612.11	0000000014
102	0.0716451	0.000273186	1.13483	1.03669	3133.27	1612.17	0000000164
103	0.0719193	0.000274232	1.05063	1.03669	355.351	1612.24	0000000016
104	0.0721946	0.000275281	1.0144	1.03645	18459.4	1627.59	0002097152
105	0.0724709	0.000276335	1.04562	1.03514	355.888	1628.28	0000000016
106	0.0727483	0.000277393	1.2404	1.03514	4289.45	1628.35	0000000258
107	0.0730268	0.000278454	1.05212	1.03514	310.654	1628.41	0000000014
108	0.0733063	0.00027952	1.0139	1.03478	18562.3	1643.68	0002097152
109	0.0735869	0.00028059	1.04856	1.03473	393.211	1644.37	0000000018
110	0.0738685	0.000281664	1.37506	1.03473	5528.3	1644.44	0000000397
111	0.0741513	0.000282742	1.0476	1.03473	460.947	1644.50	0000000021
112	0.0744351	0.000283824	1.01457	1.03455	18643.6	1659.70	0002097152
113	0.07472	0.000284911	1.06494	1.03445	481.088	1660.39	0000000022
114	0.075006	0.000286001	1.54835	1.03445	6755.95	1660.46	0000000618
115	0.0752931	0.000287096	1.0572	1.03445	585.824	1660.52	0000000027
116	0.0754371	0.00014396	1.05457	1.03445	44.1668	1660.59	0000000002
117	0.0755813	0.000144235	1.01584	1.03424	18696.1	1675.75	0002097152
118	0.0757258	0.000144511	1.06118	1.03422	44.3157	1676.42	0000000002
119	0.0758706	0.000144787	1.06255	1.03422	657.601	1676.49	0000000030
120	0.0760157	0.000145064	1.0621	1.03422	44.3175	1676.55	0000000002
121	0.076161	0.000145341	1.58436	1.03422	8377.68	1676.64	0000000914
122	0.0763066	0.000145619	1.05396	1.03422	43.8869	1676.70	0000000002
123	0.0764525	0.000145898	1.06418	1.03422	795.023	1676.77	0000000037
124	0.0765987	0.000146177	1.06032	1.03422	66.0634	1676.83	0000000003
125	0.0767451	0.000146456	1.01401	1.03395	18827.4	1691.91	0002097152
126	0.0768919	0.000146736	1.0511	1.03392	44.7309	1692.58	0000000002
127	0.0770389	0.000147017	1.06096	1.03392	902.409	1692.64	0000000041
128	0.0773338	0.000294877	1.59533	1.03392	9805.57	1692.72	0000001273
129	0.0776298	0.000296006	1.05955	1.03392	936.404	1692.78	0000000043
130	0.0779269	0.000297139	1.01607	1.03377	18865.9	1707.82	0002097152
131	0.0782252	0.000298276	1.0482	1.0337	1256.46	1708.52	0000000058
132	0.0785246	0.000299418	1.55836	1.0337	11345.9	1708.60	0000001707
133	0.0788252	0.000300564	1.05178	1.0337	1455.42	1708.66	0000000067
134	0.0791269	0.000301715	1.01771	1.03352	18922.7	1723.66	0002097152
135	0.0794298	0.000302869	1.05955	1.03348	1642.19	1724.35	0000000077
136	0.0797338	0.000304029	1.57057	1.03348	12538.6	1724.44	0000002359
137	0.080039	0.000305192	1.05295	1.03348	1877.18	1724.50	0000000087
138	0.0803453	0.000306361	1.01792	1.03332	19012	1739.42	0002097152
139	0.0806529	0.000307533	1.05353	1.03328	2220.66	1740.12	0000000105
140	0.0809616	0.00030871	1.76848	1.03328	12040.1	1740.21	0000003159
141	0.0812715	0.000309892	1.05122	1.03328	2479.86	1740.27	0000000117
142	0.0815826	0.000311078	1.01924	1.03315	19083	1755.14	0002097152
143	0.0818948	0.000312269	1.07174	1.0331	2780.97	1755.85	0000000133
144	0.0822083	0.000313464	2.00583	1.0331	11235.2	1755.95	0000004090
145	0.082523	0.000314664	1.08459	1.0331	3176.36	1756.02	0000000153
146	0.0828388	0.000315868	1.01868	1.03292	19208.4	1770.79	0002097152
147	0.0831559	0.000317077	1.06485	1.03286	3712.59	1771.50	0000000180
148	0.0834742	0.000318291	2.18844	1.03286	10760.1	1771.62	0000005286
149	0.0837937	0.000319509	1.07803	1.03286	3858.16	1771.68	0000000187
150	0.0841144	0.000320732	1.01636	1.03274	19347.7	1786.40	0002097152
151	0.0844364	0.00032196	1.05855	1.0327	4231.39	1787.10	0000000206
152	0.0847596	0.000323192	2.3588	1.0327	10317.4	1787.25	0000006709
153	0.085084	0.000324429	1.07256	1.0327	5089.62	1787.31	0000000250
154	0.0854097	0.000325671	1.01692	1.03252	19425.4	1801.98	0002097152
