step t dt workloadBalance memoryBalance partSecReal cpuWalltime Nf 
0	0.02	0	1.01917	1.01141	111456	0.08	0000032768
0	0.02	0	1.01898	1.01141	107705	0.80	0000032768
1	0.020308	0.000307974	1.01854	1.01141	108344	1.36	0000032768
2	0.0206207	0.000312716	1.01858	1.01141	108354	1.92	0000032768
3	0.0209382	0.000317532	1.01852	1.01141	107516	2.49	0000032768
4	0.0212606	0.000322421	1.01893	1.01141	107986	3.03	0000032768
5	0.021588	0.000327386	1.01902	1.01141	109098	3.60	0000032768
6	0.0219205	0.000332428	1.01818	1.01135	107759	4.17	0000032768
7	0.022258	0.000337546	1.01791	1.01135	108182	4.72	0000032768
8	0.0226007	0.000342744	1.01876	1.01135	108186	5.27	0000032768
9	0.0229488	0.000348022	1.01843	1.01135	108317	5.83	0000032768
10	0.0233022	0.000353381	1.01849	1.01135	108916	6.40	0000032768
11	0.023661	0.000358823	1.0188	1.01135	108377	6.97	0000032768
12	0.0240253	0.000364348	1.01886	1.01135	108491	7.55	0000032768
13	0.0243953	0.000369959	1.01867	1.01135	107549	8.11	0000032768
14	0.0247709	0.000375656	1.01876	1.01129	108307	8.67	0000032768
15	0.0251524	0.00038144	1.01883	1.01129	108450	9.24	0000032768
16	0.0255397	0.000387314	1.01885	1.01129	108449	9.80	0000032768
17	0.025933	0.000393278	1.01848	1.01135	108584	10.36	0000032768
18	0.0263323	0.000399334	1.01823	1.01129	107637	10.91	0000032768
19	0.0267378	0.000405483	1.0198	1.01129	108636	11.47	0000032768
20	0.0271495	0.000411727	1.01887	1.01123	108647	12.03	0000032768
21	0.0275676	0.000418067	1.01941	1.01123	108401	12.58	0000032768
22	0.0279921	0.000424505	1.01941	1.01123	108311	13.14	0000032768
23	0.0284231	0.000431042	1.01836	1.01123	108332	13.70	0000032768
24	0.0288608	0.000437679	1.01826	1.01123	108184	14.27	0000032768
25	0.0293052	0.000444419	1.01859	1.01129	109010	14.83	0000032768
26	0.0297565	0.000451262	1.01962	1.01129	108507	15.39	0000032768
27	0.0302147	0.000458211	1.01837	1.01135	109422	15.94	0000032768
28	0.03068	0.000465267	1.0195	1.01135	108980	16.50	0000032768
29	0.0311524	0.000472431	1.01844	1.01129	107570	17.06	0000032768
30	0.0316321	0.000479706	1.01866	1.01135	108978	17.62	0000032768
31	0.0321192	0.000487093	1.01843	1.01129	108039	18.16	0000032768
32	0.0326138	0.000494594	1.0188	1.01135	108812	18.73	0000032768
33	0.033116	0.00050221	1.01955	1.01135	108215	19.29	0000032768
34	0.0336259	0.000509943	1.01893	1.01141	107494	19.85	0000032768
35	0.0341437	0.000517796	1.01926	1.01129	108636	20.40	0000032768
36	0.0346695	0.000525769	1.01935	1.01129	108727	20.95	0000032768
37	0.0352034	0.000533865	1.01893	1.01129	107870	21.53	0000032768
38	0.0357455	0.000542086	1.01897	1.01135	109161	22.08	0000032768
39	0.0362959	0.000550433	1.01842	1.01129	108545	22.64	0000032768
40	0.0368548	0.000558909	1.01851	1.01129	107538	23.19	0000032768
41	0.0374223	0.000567516	1.01887	1.01129	108560	23.74	0000032768
42	0.0379986	0.000576255	1.01945	1.01135	109066	24.29	0000032768
43	0.0385837	0.000585128	1.01936	1.01123	108291	24.84	0000032768
44	0.0391778	0.000594139	1.01794	1.01117	108006	25.40	0000032768
45	0.0397811	0.000603288	1.0187	1.01117	109149	25.95	0000032768
46	0.0403937	0.000612577	1.01831	1.01117	109398	26.51	0000032768
47	0.0410157	0.00062201	1.01825	1.01117	107725	27.08	0000032768
48	0.0416473	0.000631589	1.01797	1.01123	108851	27.63	0000032768
49	0.0422886	0.000641314	1.01828	1.01129	109174	28.18	0000032768
50	0.0429398	0.00065119	1.01834	1.01129	108379	28.73	0000032768
51	0.043601	0.000661217	1.01816	1.01129	108978	29.27	0000032768
52	0.0442724	0.000671399	1.01844	1.01111	109314	29.82	0000032768
53	0.0449542	0.000681738	1.01896	1.01117	109041	30.40	0000032768
54	0.0456464	0.000692235	1.01892	1.01117	108635	30.96	0000032768
55	0.0463493	0.000702895	1.01804	1.01117	107877	31.50	0000032768
56	0.047063	0.000713719	1.01793	1.01117	108679	32.05	0000032768
57	0.0477877	0.000724709	1.01806	1.01123	108128	32.59	0000032768
58	0.0485236	0.000735869	1.01792	1.01123	109996	33.13	0000032768
59	0.0492708	0.0007472	1.01804	1.01123	110329	33.66	0000032768
60	0.0500295	0.000758706	1.01835	1.01129	111025	34.20	0000032768
61	0.0507999	0.000770389	1.01801	1.01123	111479	34.73	0000032768
62	0.0515821	0.000782252	1.01758	1.01135	111041	35.25	0000032768
63	0.0523764	0.000794298	1.01857	1.01135	110946	35.78	0000032768
64	0.053183	0.000806529	1.01751	1.01135	111344	36.30	0000032768
65	0.0540019	0.000818948	1.01827	1.01135	111724	36.82	0000032768
66	0.0548335	0.000831559	1.01744	1.01141	111691	37.34	0000032768
67	0.0556778	0.000844364	1.01754	1.01129	111658	37.87	0000032768
68	0.0565352	0.000857366	1.01747	1.01129	112207	38.39	0000032768
69	0.0574058	0.000870568	1.01774	1.01129	111471	38.91	0000032768
70	0.0582897	0.000883974	1.0175	1.01129	111576	39.44	0000032768
71	0.0591873	0.000897586	1.01786	1.01129	111677	39.96	0000032768
72	0.0600987	0.000911408	1.01704	1.01123	111407	40.48	0000032768
73	0.0610242	0.000925442	1.01689	1.01123	112307	41.00	0000032768
74	0.0619639	0.000939693	1.01675	1.01123	111819	41.52	0000032768
75	0.062918	0.000954163	1.0165	1.01129	112529	42.05	0000032768
76	0.0638869	0.000968856	1.0169	1.01129	112239	42.58	0000032768
77	0.0648707	0.000983775	1.01676	1.01129	112342	43.10	0000032768
78	0.0658696	0.000998924	1.01658	1.01123	112749	43.62	0000032768
79	0.0668839	0.00101431	1.01671	1.01129	112362	44.14	0000032768
80	0.0679138	0.00102992	1.01701	1.01135	113549	44.66	0000032768
81	0.0689596	0.00104578	1.01675	1.01129	112770	45.18	0000032768
82	0.0700215	0.00106189	1.01793	1.01135	113236	45.72	0000032768
83	0.0710997	0.00107824	1.01766	1.01135	113191	46.24	0000032768
84	0.0721946	0.00109484	1.01776	1.01129	114418	46.76	0000032768
85	0.0733063	0.0011117	1.01707	1.01129	113550	47.28	0000032768
86	0.0744351	0.00112882	1.01765	1.01129	114117	47.80	0000032768
87	0.0755813	0.0011462	1.01722	1.01129	113454	48.33	0000032768
88	0.0767451	0.00116385	1.01834	1.01141	114570	48.85	0000032768
89	0.0779269	0.00118178	1.01821	1.01141	113739	49.37	0000032768
90	0.0791269	0.00119997	1.0169	1.01147	114803	49.88	0000032768
91	0.0803453	0.00121845	1.01674	1.01147	114652	50.39	0000032768
92	0.0815826	0.00123721	1.01745	1.01147	116032	50.91	0000032768
93	0.0828388	0.00125627	1.0173	1.01147	114238	51.43	0000032768
94	0.0841144	0.00127561	1.01737	1.01141	114735	51.95	0000032768
95	0.0854097	0.00129525	1.01738	1.01141	115871	52.47	0000032768
96	0.0867249	0.0013152	1.01729	1.01141	114313	52.99	0000032768
97	0.0880603	0.00133545	1.0178	1.01141	115083	53.50	0000032768
98	0.0894164	0.00135601	1.0176	1.01141	114536	54.02	0000032768
99	0.0907932	0.0013769	1.01814	1.01141	115785	54.54	0000032768
100	0.0921913	0.0013981	1.01689	1.01141	114209	55.05	0000032768
101	0.093611	0.00141963	1.01799	1.01141	115638	55.57	0000032768
102	0.0950525	0.00144149	1.01757	1.01141	115310	56.09	0000032768
103	0.0965161	0.00146368	1.01719	1.01135	115676	56.61	0000032768
104	0.0980024	0.00148622	1.01796	1.01135	116245	57.13	0000032768
105	0.0995115	0.00150911	1.01611	1.01129	114893	57.65	0000032768
106	0.101044	0.00153235	1.01719	1.01129	116490	58.17	0000032768
107	0.1026	0.00155594	1.01674	1.01129	116587	58.68	0000032768
108	0.10418	0.0015799	1.01656	1.01129	116346	59.20	0000032768
109	0.105784	0.00160423	1.01668	1.01129	116460	59.71	0000032768
110	0.106595	0.000811356	1.06024	1.01141	4142.88	59.75	0000000001
111	0.107413	0.000817579	1.01698	1.01141	115561	60.26	0000032768
112	0.108237	0.000823849	1.10946	1.01141	8077.74	60.29	0000000002
113	0.109067	0.000830168	1.01576	1.01141	116961	60.81	0000032768
114	0.109903	0.000836536	1.15092	1.01141	11163	60.84	0000000003
115	0.110746	0.000842952	1.01689	1.01135	115422	61.36	0000032768
116	0.11117	0.000423897	1.01341	1.01135	7638.14	61.39	0000000002
117	0.111596	0.00042552	1.15488	1.01135	12987	61.39	0000000004
118	0.112023	0.000427149	1.07741	1.01135	8418	61.40	0000000002
119	0.112452	0.000428784	1.01552	1.01141	117879	61.91	0000032768
120	0.112882	0.000430425	1.11221	1.01147	7726.66	61.94	0000000002
121	0.113314	0.000432072	1.18293	1.01147	14291.5	61.94	0000000004
122	0.113748	0.000433726	1.08588	1.01147	8398.7	61.95	0000000002
123	0.114183	0.000435386	1.01666	1.01147	117428	62.46	0000032768
124	0.11462	0.000437053	1.14626	1.01147	14547.7	62.49	0000000004
125	0.115059	0.000438726	1.15768	1.01147	14951.1	62.49	0000000004
126	0.115499	0.000440405	1.13317	1.01147	14036.7	62.50	0000000004
127	0.115942	0.000442091	1.01568	1.01147	116383	63.01	0000032768
128	0.116385	0.000443783	1.07672	1.01147	8265.15	63.04	0000000002
129	0.116831	0.000445481	1.17867	1.01147	14256.1	63.04	0000000004
130	0.117278	0.000447187	1.09291	1.01147	8338.34	63.05	0000000002
131	0.117727	0.000448898	1.01496	1.01154	118144	63.56	0000032768
132	0.118178	0.000450616	1.09713	1.01147	8119.26	63.59	0000000002
133	0.11863	0.000452341	1.17018	1.01147	14506.3	63.60	0000000004
134	0.119084	0.000454073	1.10787	1.01147	8139.68	63.60	0000000002
135	0.11954	0.000455811	1.01403	1.01147	117384	64.11	0000032768
136	0.120457	0.000916862	1.14394	1.01147	12708.8	64.15	0000000004
137	0.121381	0.000923894	1.01357	1.01147	117892	64.67	0000032768
138	0.122311	0.000930981	1.22074	1.01154	15245.1	64.70	0000000005
139	0.12325	0.000938121	1.01415	1.01154	116458	65.21	0000032768
140	0.124195	0.000945316	1.1827	1.0116	12920.2	65.25	0000000004
141	0.125148	0.000952567	1.01587	1.01166	116701	65.76	0000032768
142	0.126107	0.000959873	1.00812	1.01166	6998.32	65.79	0000000004
143	0.12659	0.000482694	1.38246	1.01166	1476.34	65.80	0000000002
144	0.127075	0.000484541	1.01344	1.01166	117509	66.31	0000032768
145	0.127561	0.000486396	1.0495	1.01166	7469.15	66.34	0000000002
146	0.128049	0.000488258	1.17024	1.01166	16141.9	66.34	0000000005
147	0.128539	0.000490127	1.09444	1.01166	8315.39	66.35	0000000002
148	0.129031	0.000492003	1.01254	1.01178	117279	66.86	0000032768
149	0.129525	0.000493886	1.09083	1.01184	8022.66	66.89	0000000002
