step t dt workloadBalance memoryBalance partSecReal cpuWalltime Nf 
0	0.02	0	1.02088	1.0042	26349.7	1.42	0002097152
0	0.02	0	1.08195	1.0042	11353.2	10.63	0002097152
1	0.020308	0.000307974	1.03273	1.18254	11889.6	16.74	0002097152
2	0.0206207	0.000312716	1.03232	1.18253	11955.5	23.11	0002097152
3	0.0209382	0.000317532	1.03462	1.1945	11989.2	29.49	0002097152
4	0.0212606	0.000322421	1.03738	1.19408	12025.1	35.54	0002097152
5	0.021588	0.000327386	1.03548	1.18927	12105.7	41.92	0002097152
6	0.0219205	0.000332428	1.03506	1.18919	12178.3	48.24	0002097152
7	0.022258	0.000337546	1.03692	1.19389	12216.4	54.48	0002097152
8	0.0226007	0.000342744	1.03525	1.18906	12304.8	60.60	0002097152
9	0.0229488	0.000348022	1.03655	1.19386	12354.8	66.69	0002097152
10	0.0233022	0.000353381	1.03821	1.18993	12401.5	72.54	0002097152
11	0.023661	0.000358823	1.03666	1.18993	12484.4	78.37	0002097152
12	0.0240253	0.000364348	1.04133	1.2016	12495.3	84.49	0002097152
13	0.0243953	0.000369959	1.04453	1.20312	12515.4	90.56	0002097152
14	0.0247709	0.000375656	1.04521	1.20319	12577.9	96.66	0002097152
15	0.0251524	0.00038144	1.04506	1.20323	12644.4	102.68	0002097152
16	0.0255397	0.000387314	1.05236	1.21146	12623.1	108.65	0002097152
17	0.025933	0.000393278	1.04796	1.20448	12740.3	114.66	0002097152
18	0.0263323	0.000399334	1.04988	1.21843	12781.2	120.64	0002097152
19	0.0267378	0.000405483	1.05186	1.2231	12826.9	126.63	0002097152
20	0.0271495	0.000411727	1.05215	1.22311	12887.9	132.35	0002097152
21	0.0275676	0.000418067	1.04844	1.20522	12997.5	138.21	0002097152
22	0.0279921	0.000424505	1.0493	1.20532	13054	144.07	0002097152
23	0.0284231	0.000431042	1.05188	1.21214	13086.6	149.71	0002097152
24	0.0288608	0.000437679	1.05246	1.21213	13140.8	155.53	0002097152
25	0.0293052	0.000444419	1.05252	1.2122	13213.2	161.34	0002097152
26	0.0297565	0.000451262	1.05291	1.21217	13275.4	167.09	0002097152
27	0.0302147	0.000458211	1.05402	1.21199	13326.9	172.60	0002097152
28	0.03068	0.000465267	1.05435	1.21191	13390.6	178.32	0002097152
29	0.0311524	0.000472431	1.05894	1.22528	13398.9	183.84	0002097152
30	0.0316321	0.000479706	1.06221	1.22693	13424.2	189.34	0002097152
31	0.0321192	0.000487093	1.05818	1.21931	13541.3	195.00	0002097152
32	0.0326138	0.000494594	1.06218	1.22597	13556.8	200.70	0002097152
33	0.033116	0.00050221	1.06233	1.22539	13627	206.16	0002097152
34	0.0336259	0.000509943	1.06041	1.21765	13718.3	211.80	0002097152
35	0.0341437	0.000517796	1.06097	1.21706	13785.4	217.38	0002097152
36	0.0346695	0.000525769	1.06163	1.22336	13844.8	222.96	0002097152
37	0.0352034	0.000533865	1.07048	1.23682	13797.8	228.60	0002097152
38	0.0357455	0.000542086	1.07041	1.2365	13868.8	234.18	0002097152
39	0.0362959	0.000550433	1.07032	1.23601	13936.6	239.78	0002097152
40	0.0368548	0.000558909	1.06616	1.23245	14062.9	245.09	0002097152
41	0.0374223	0.000567516	1.07086	1.23509	14065.4	250.73	0002097152
42	0.0379986	0.000576255	1.06281	1.21486	14237.6	256.20	0002097152
43	0.0385837	0.000585128	1.06777	1.22253	14243.7	261.63	0002097152
44	0.0391778	0.000594139	1.06795	1.22218	14319.4	267.04	0002097152
45	0.0397811	0.000603288	1.07055	1.2334	14353.1	272.26	0002097152
46	0.0403937	0.000612577	1.07094	1.23308	14421.1	277.71	0002097152
47	0.0410157	0.00062201	1.06782	1.22125	14532.7	283.09	0002097152
48	0.0416473	0.000631589	1.06766	1.22084	14604.3	288.17	0002097152
49	0.0422886	0.000641314	1.06913	1.22052	14661.1	293.50	0002097152
50	0.0429398	0.00065119	1.06868	1.22038	14739.4	298.55	0002097152
51	0.043601	0.000661217	1.06877	1.22015	14807.1	303.83	0002097152
52	0.0442724	0.000671399	1.07612	1.24005	14779.8	309.15	0002097152
53	0.0449542	0.000681738	1.07637	1.23979	14848.8	314.19	0002097152
54	0.0456464	0.000692235	1.07256	1.23369	14970.2	319.55	0002097152
55	0.0463493	0.000702895	1.06411	1.21133	15163.2	324.73	0002097152
56	0.047063	0.000713719	1.07019	1.2245	15149.2	329.99	0002097152
57	0.0477877	0.000724709	1.07006	1.22408	15225.1	334.91	0002097152
58	0.0485236	0.000735869	1.07009	1.22369	15299.9	339.82	0002097152
59	0.0492708	0.0007472	1.06946	1.22345	15378.2	344.94	0002097152
