      0.24       0.00       0.00       0.06       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.01
      1.16       0.79       0.00       0.09       0.00       0.01       0.01       0.00       0.71       0.02       0.01       0.05       0.00       0.00       0.00       0.00       0.08       0.01
      1.74       1.24       0.00       0.12       0.00       0.01       0.01       0.00       1.10       0.03       0.01       0.08       0.00       0.00       0.00       0.00       0.17       0.01
      2.31       1.69       0.00       0.15       0.00       0.01       0.02       0.00       1.49       0.05       0.02       0.10       0.00       0.00       0.00       0.00       0.25       0.02
      2.89       2.14       0.00       0.18       0.00       0.01       0.03       0.00       1.89       0.07       0.02       0.13       0.00       0.00       0.00       0.00       0.33       0.02
      3.47       2.59       0.00       0.21       0.00       0.02       0.03       0.00       2.29       0.08       0.02       0.16       0.00       0.00       0.00       0.00       0.41       0.02
      4.04       3.04       0.00       0.24       0.00       0.02       0.04       0.00       2.68       0.10       0.03       0.19       0.00       0.00       0.00       0.00       0.49       0.03
      4.62       3.50       0.00       0.27       0.00       0.02       0.05       0.00       3.08       0.12       0.03       0.21       0.00       0.00       0.00       0.00       0.57       0.03
      5.19       3.95       0.00       0.30       0.00       0.03       0.05       0.00       3.48       0.13       0.04       0.24       0.00       0.00       0.00       0.00       0.65       0.03
      5.77       4.40       0.00       0.33       0.00       0.03       0.06       0.00       3.88       0.15       0.04       0.27       0.00       0.00       0.00       0.00       0.73       0.04
      6.34       4.86       0.00       0.36       0.00       0.03       0.06       0.00       4.28       0.17       0.05       0.29       0.00       0.00       0.00       0.00       0.81       0.04
      6.92       5.31       0.00       0.39       0.00       0.03       0.07       0.00       4.68       0.18       0.05       0.32       0.00       0.00       0.00       0.00       0.89       0.04
      7.50       5.77       0.00       0.42       0.00       0.04       0.08       0.00       5.08       0.20       0.05       0.34       0.00       0.00       0.00       0.00       0.97       0.05
      8.08       6.22       0.00       0.45       0.00       0.04       0.08       0.00       5.48       0.21       0.06       0.37       0.00       0.00       0.00       0.00       1.05       0.05
      8.65       6.68       0.00       0.48       0.00       0.04       0.09       0.00       5.89       0.23       0.06       0.39       0.00       0.00       0.00       0.00       1.12       0.05
      9.23       7.14       0.00       0.51       0.00       0.05       0.10       0.00       6.29       0.25       0.07       0.42       0.00       0.00       0.00       0.00       1.20       0.06
      9.82       7.59       0.00       0.54       0.00       0.05       0.10       0.00       6.70       0.26       0.07       0.44       0.00       0.00       0.00       0.00       1.28       0.06
     10.40       8.05       0.00       0.57       0.00       0.05       0.11       0.00       7.11       0.28       0.07       0.47       0.00       0.00       0.00       0.00       1.36       0.06
     10.98       8.51       0.00       0.60       0.00       0.05       0.12       0.00       7.51       0.30       0.08       0.49       0.00       0.00       0.00       0.00       1.44       0.06
     11.56       8.97       0.00       0.63       0.00       0.06       0.12       0.00       7.92       0.31       0.08       0.52       0.00       0.00       0.00       0.00       1.52       0.07
     12.14       9.43       0.00       0.66       0.00       0.06       0.13       0.00       8.33       0.33       0.09       0.54       0.00       0.00       0.00       0.00       1.60       0.07
     12.73       9.89       0.00       0.69       0.00       0.06       0.14       0.00       8.74       0.35       0.09       0.57       0.00       0.00       0.00       0.00       1.68       0.07
     13.31      10.35       0.00       0.72       0.00       0.07       0.14       0.00       9.15       0.36       0.10       0.59       0.00       0.00       0.00       0.00       1.76       0.08
     13.90      10.82       0.00       0.75       0.00       0.07       0.15       0.00       9.56       0.38       0.10       0.61       0.00       0.00       0.00       0.00       1.84       0.08
     14.49      11.28       0.00       0.78       0.00       0.07       0.16       0.00       9.98       0.40       0.10       0.64       0.00       0.00       0.00       0.00       1.92       0.08
     15.07      11.75       0.00       0.81       0.00       0.07       0.16       0.00      10.39       0.41       0.11       0.66       0.00       0.00       0.00       0.00       1.99       0.09
     15.66      12.21       0.00       0.84       0.00       0.08       0.17       0.00      10.80       0.43       0.11       0.68       0.00       0.00       0.00       0.00       2.07       0.09
     16.25      12.68       0.00       0.87       0.00       0.08       0.18       0.00      11.22       0.45       0.12       0.71       0.00       0.00       0.00       0.00       2.15       0.09
     16.84      13.15       0.00       0.90       0.00       0.08       0.18       0.00      11.64       0.46       0.12       0.73       0.00       0.00       0.00       0.00       2.23       0.10
     17.43      13.62       0.00       0.93       0.00       0.09       0.19       0.00      12.05       0.48       0.12       0.75       0.00       0.00       0.00       0.00       2.31       0.10
     18.02      14.09       0.00       0.96       0.00       0.09       0.20       0.00      12.47       0.49       0.13       0.78       0.00       0.00       0.00       0.00       2.39       0.10
     18.61      14.56       0.00       0.99       0.00       0.09       0.20       0.00      12.89       0.51       0.13       0.80       0.00       0.00       0.00       0.00       2.47       0.10
     19.21      15.03       0.00       1.02       0.00       0.09       0.21       0.00      13.31       0.53       0.14       0.83       0.00       0.00       0.00       0.00       2.55       0.11
     19.80      15.50       0.00       1.05       0.00       0.10       0.22       0.00      13.73       0.55       0.14       0.85       0.00       0.00       0.00       0.00       2.63       0.11
     20.40      15.97       0.00       1.08       0.00       0.10       0.22       0.00      14.15       0.56       0.14       0.87       0.00       0.00       0.00       0.00       2.71       0.11
     21.00      16.45       0.00       1.11       0.00       0.10       0.23       0.00      14.58       0.58       0.15       0.90       0.00       0.00       0.00       0.00       2.79       0.12
     21.59      16.92       0.00       1.14       0.00       0.11       0.24       0.00      15.00       0.59       0.15       0.92       0.00       0.00       0.00       0.00       2.87       0.12
     22.19      17.40       0.00       1.17       0.00       0.11       0.24       0.00      15.43       0.61       0.16       0.94       0.00       0.00       0.00       0.00       2.95       0.12
     22.79      17.87       0.00       1.21       0.00       0.11       0.25       0.00      15.85       0.63       0.16       0.97       0.00       0.00       0.00       0.00       3.02       0.13
     23.39      18.35       0.00       1.24       0.00       0.11       0.26       0.00      16.28       0.64       0.17       0.99       0.00       0.00       0.00       0.00       3.10       0.13
     23.98      18.82       0.00       1.27       0.00       0.12       0.26       0.00      16.70       0.66       0.17       1.01       0.00       0.00       0.00       0.00       3.18       0.13
     24.58      19.29       0.00       1.30       0.00       0.12       0.27       0.00      17.13       0.68       0.17       1.02       0.00       0.00       0.00       0.00       3.26       0.14
