      0.44       0.00       0.00       0.15       0.00       0.01       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.07
      6.60       5.59       0.00       0.26       0.00       0.02       0.03       0.00       5.41       0.09       0.00       0.05       0.00       0.00       0.00       0.00       0.35       0.10
     10.32       8.78       0.00       0.37       0.00       0.03       0.08       0.00       8.47       0.18       0.00       0.08       0.00       0.00       0.00       0.00       0.69       0.13
     14.06      11.98       0.00       0.48       0.00       0.03       0.12       0.00      11.53       0.28       0.01       0.10       0.00       0.00       0.00       0.00       1.04       0.16
     17.78      15.19       0.00       0.58       0.00       0.04       0.16       0.00      14.59       0.37       0.01       0.13       0.00       0.00       0.00       0.00       1.37       0.20
     21.59      18.45       0.00       0.70       0.00       0.05       0.20       0.00      17.66       0.49       0.01       0.19       0.00       0.00       0.00       0.00       1.72       0.22
     25.38      21.70       0.00       0.81       0.00       0.06       0.24       0.00      20.71       0.61       0.01       0.25       0.00       0.00       0.00       0.00       2.07       0.25
     29.19      24.99       0.00       0.91       0.00       0.07       0.28       0.00      23.80       0.73       0.01       0.31       0.00       0.00       0.00       0.00       2.41       0.28
     33.02      28.27       0.00       1.02       0.00       0.08       0.32       0.00      26.88       0.85       0.01       0.37       0.00       0.00       0.00       0.00       2.76       0.31
     36.87      31.58       0.00       1.14       0.00       0.09       0.36       0.00      29.99       0.97       0.02       0.43       0.00       0.00       0.00       0.00       3.10       0.34
     40.68      34.86       0.00       1.25       0.00       0.10       0.41       0.00      33.07       1.09       0.02       0.49       0.00       0.00       0.00       0.00       3.45       0.37
     44.53      38.17       0.00       1.36       0.00       0.11       0.45       0.00      36.18       1.22       0.02       0.55       0.00       0.00       0.00       0.00       3.80       0.40
     48.38      41.47       0.00       1.47       0.00       0.12       0.49       0.00      39.28       1.34       0.02       0.61       0.00       0.00       0.00       0.00       4.15       0.44
     52.25      44.79       0.00       1.58       0.00       0.13       0.53       0.00      42.40       1.46       0.02       0.67       0.00       0.00       0.00       0.00       4.50       0.47
     56.09      48.10       0.00       1.69       0.00       0.14       0.57       0.00      45.51       1.58       0.02       0.73       0.00       0.00       0.00       0.00       4.85       0.50
     60.00      51.46       0.00       1.80       0.00       0.15       0.61       0.00      48.66       1.71       0.03       0.79       0.00       0.00       0.00       0.00       5.20       0.53
     63.98      54.88       0.00       1.92       0.00       0.16       0.65       0.00      51.87       1.84       0.03       0.85       0.00       0.00       0.00       0.00       5.55       0.56
     67.97      58.32       0.00       2.03       0.00       0.17       0.70       0.00      55.10       1.96       0.03       0.91       0.00       0.00       0.00       0.00       5.91       0.59
     71.96      61.75       0.00       2.15       0.00       0.18       0.74       0.00      58.34       2.09       0.03       0.96       0.00       0.00       0.00       0.00       6.27       0.62
     75.96      65.19       0.00       2.27       0.00       0.19       0.78       0.00      61.58       2.21       0.03       1.02       0.00       0.00       0.00       0.00       6.62       0.65
     79.98      68.64       0.00       2.39       0.00       0.20       0.83       0.00      64.82       2.33       0.03       1.08       0.00       0.00       0.00       0.00       7.00       0.68
     84.00      72.09       0.00       2.50       0.00       0.21       0.87       0.00      68.08       2.46       0.04       1.13       0.00       0.00       0.00       0.00       7.36       0.71
     88.01      75.56       0.00       2.61       0.00       0.22       0.91       0.00      71.34       2.59       0.04       1.19       0.00       0.00       0.00       0.00       7.71       0.74
     92.05      79.03       0.00       2.73       0.00       0.24       0.96       0.00      74.61       2.71       0.04       1.24       0.00       0.00       0.00       0.00       8.07       0.78
     96.11      82.51       0.00       2.85       0.00       0.25       1.00       0.00      77.89       2.84       0.04       1.30       0.00       0.00       0.00       0.00       8.43       0.81
    100.18      85.99       0.00       2.97       0.00       0.26       1.04       0.00      81.18       2.96       0.04       1.35       0.00       0.00       0.00       0.00       8.82       0.84
    104.25      89.48       0.00       3.08       0.00       0.27       1.09       0.00      84.47       3.09       0.05       1.41       0.00       0.00       0.00       0.00       9.20       0.87
    108.31      92.99       0.00       3.19       0.00       0.29       1.13       0.00      87.77       3.22       0.05       1.46       0.00       0.00       0.00       0.00       9.55       0.90
    112.38      96.50       0.00       3.31       0.00       0.30       1.17       0.00      91.08       3.34       0.05       1.52       0.00       0.00       0.00       0.00       9.91       0.93
    116.46     100.01       0.00       3.42       0.00       0.31       1.21       0.00      94.40       3.47       0.05       1.57       0.00       0.00       0.00       0.00      10.27       0.97
    120.55     103.54       0.00       3.54       0.00       0.32       1.26       0.00      97.73       3.59       0.05       1.63       0.00       0.00       0.00       0.00      10.63       0.99
    124.64     107.07       0.00       3.66       0.00       0.33       1.30       0.00     101.06       3.71       0.06       1.68       0.00       0.00       0.00       0.00      10.99       1.03
    128.74     110.60       0.00       3.77       0.00       0.34       1.34       0.00     104.39       3.84       0.06       1.73       0.00       0.00       0.00       0.00      11.37       1.05
    132.83     114.14       0.00       3.89       0.00       0.36       1.39       0.00     107.73       3.97       0.06       1.78       0.00       0.00       0.00       0.00      11.72       1.08
    136.96     117.69       0.00       4.00       0.00       0.37       1.43       0.00     111.08       4.09       0.06       1.84       0.00       0.00       0.00       0.00      12.09       1.11
    141.08     121.24       0.00       4.11       0.00       0.38       1.47       0.00     114.44       4.22       0.06       1.89       0.00       0.00       0.00       0.00      12.46       1.15
