      1.43       0.00       0.00       0.45       0.00       0.03       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.14
     34.43      32.32       0.00       0.70       0.00       0.06       0.08       0.00      30.78       0.19       0.04       1.15       0.00       0.00       0.00       0.00       0.20       0.21
     57.28      54.51       0.00       0.96       0.00       0.09       0.17       0.00      52.11       0.40       0.06       1.71       0.00       0.00       0.00       0.00       0.41       0.28
     80.00      76.59       0.00       1.22       0.00       0.11       0.26       0.00      73.34       0.60       0.08       2.25       0.00       0.00       0.00       0.00       0.61       0.35
    102.59      98.52       0.00       1.48       0.00       0.14       0.36       0.00      94.45       0.80       0.10       2.78       0.00       0.00       0.00       0.00       0.81       0.41
    125.08     120.34       0.00       1.75       0.00       0.17       0.45       0.00     115.44       1.01       0.13       3.30       0.00       0.00       0.00       0.00       1.01       0.49
    147.48     142.06       0.00       2.03       0.00       0.20       0.54       0.00     136.34       1.21       0.15       3.82       0.00       0.00       0.00       0.00       1.22       0.56
    169.82     163.64       0.00       2.40       0.00       0.23       0.64       0.00     157.10       1.41       0.17       4.34       0.00       0.00       0.00       0.00       1.41       0.63
    191.94     185.10       0.00       2.66       0.00       0.25       0.73       0.00     177.76       1.62       0.19       4.84       0.00       0.00       0.00       0.00       1.61       0.70
    213.96     206.46       0.00       2.94       0.00       0.28       0.82       0.00     198.31       1.82       0.21       5.35       0.00       0.00       0.00       0.00       1.79       0.78
    235.84     227.69       0.00       3.22       0.00       0.31       0.91       0.00     218.74       2.02       0.23       5.85       0.00       0.00       0.00       0.00       1.97       0.86
    257.62     248.81       0.00       3.49       0.00       0.34       1.01       0.00     239.07       2.23       0.25       6.34       0.00       0.00       0.00       0.00       2.16       0.92
    279.28     269.80       0.00       3.76       0.00       0.36       1.10       0.00     259.28       2.43       0.27       6.81       0.00       0.00       0.00       0.00       2.36       1.00
    300.84     290.71       0.00       4.04       0.00       0.39       1.19       0.00     279.40       2.63       0.29       7.30       0.00       0.00       0.00       0.00       2.54       1.07
    322.29     311.49       0.00       4.30       0.00       0.42       1.29       0.00     299.41       2.84       0.32       7.78       0.00       0.00       0.00       0.00       2.75       1.14
