      0.33       0.00       0.00       0.09       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.03
      3.50       2.86       0.00       0.15       0.00       0.01       0.02       0.00       2.73       0.05       0.00       0.05       0.00       0.00       0.00       0.00       0.21       0.04
      5.43       4.48       0.00       0.21       0.00       0.01       0.04       0.00       4.26       0.10       0.01       0.08       0.00       0.00       0.00       0.00       0.41       0.06
      7.36       6.12       0.00       0.27       0.00       0.02       0.06       0.00       5.79       0.15       0.01       0.12       0.00       0.00       0.00       0.00       0.60       0.07
      9.29       7.76       0.00       0.34       0.00       0.02       0.08       0.00       7.34       0.20       0.01       0.16       0.00       0.00       0.00       0.00       0.79       0.09
     11.25       9.43       0.00       0.40       0.00       0.03       0.10       0.00       8.89       0.25       0.01       0.20       0.00       0.00       0.00       0.00       0.98       0.10
     13.20      11.09       0.00       0.46       0.00       0.03       0.12       0.00      10.45       0.30       0.02       0.24       0.00       0.00       0.00       0.00       1.17       0.11
     15.15      12.74       0.00       0.51       0.00       0.04       0.14       0.00      12.00       0.35       0.02       0.28       0.00       0.00       0.00       0.00       1.37       0.13
     17.09      14.40       0.00       0.57       0.00       0.04       0.16       0.00      13.55       0.40       0.02       0.32       0.00       0.00       0.00       0.00       1.56       0.14
     19.03      16.05       0.00       0.63       0.00       0.04       0.18       0.00      15.09       0.45       0.02       0.36       0.00       0.00       0.00       0.00       1.75       0.16
     20.98      17.70       0.00       0.69       0.00       0.05       0.21       0.00      16.65       0.50       0.03       0.39       0.00       0.00       0.00       0.00       1.94       0.17
     22.94      19.37       0.00       0.75       0.00       0.05       0.23       0.00      18.22       0.55       0.03       0.43       0.00       0.00       0.00       0.00       2.13       0.18
     24.90      21.04       0.00       0.82       0.00       0.06       0.25       0.00      19.78       0.60       0.03       0.47       0.00       0.00       0.00       0.00       2.32       0.20
     26.87      22.72       0.00       0.88       0.00       0.06       0.27       0.00      21.35       0.65       0.03       0.51       0.00       0.00       0.00       0.00       2.51       0.21
     28.84      24.39       0.00       0.94       0.00       0.07       0.29       0.00      22.93       0.70       0.03       0.55       0.00       0.00       0.00       0.00       2.71       0.22
     30.79      26.06       0.00       1.00       0.00       0.07       0.31       0.00      24.50       0.75       0.04       0.58       0.00       0.00       0.00       0.00       2.89       0.24
     32.77      27.73       0.00       1.06       0.00       0.08       0.33       0.00      26.08       0.80       0.04       0.61       0.00       0.00       0.00       0.00       3.08       0.25
     34.75      29.43       0.00       1.12       0.00       0.08       0.35       0.00      27.67       0.85       0.04       0.65       0.00       0.00       0.00       0.00       3.27       0.26
     36.72      31.11       0.00       1.18       0.00       0.08       0.37       0.00      29.26       0.90       0.04       0.68       0.00       0.00       0.00       0.00       3.46       0.28
     38.68      32.78       0.00       1.25       0.00       0.09       0.39       0.00      30.83       0.95       0.05       0.71       0.00       0.00       0.00       0.00       3.66       0.29
     40.65      34.45       0.00       1.30       0.00       0.09       0.41       0.00      32.42       1.00       0.05       0.74       0.00       0.00       0.00       0.00       3.85       0.31
     42.63      36.14       0.00       1.36       0.00       0.10       0.44       0.00      34.01       1.05       0.05       0.77       0.00       0.00       0.00       0.00       4.04       0.32
     44.61      37.84       0.00       1.43       0.00       0.10       0.46       0.00      35.61       1.10       0.05       0.80       0.00       0.00       0.00       0.00       4.23       0.33
     46.60      39.53       0.00       1.49       0.00       0.11       0.48       0.00      37.21       1.15       0.05       0.84       0.00       0.00       0.00       0.00       4.42       0.35
     48.58      41.22       0.00       1.56       0.00       0.11       0.50       0.00      38.81       1.20       0.06       0.86       0.00       0.00       0.00       0.00       4.60       0.36
     50.58      42.92       0.00       1.62       0.00       0.12       0.52       0.00      40.42       1.25       0.06       0.89       0.00       0.00       0.00       0.00       4.79       0.37
     52.57      44.62       0.00       1.68       0.00       0.12       0.54       0.00      42.03       1.30       0.06       0.92       0.00       0.00       0.00       0.00       4.99       0.39
     54.56      46.32       0.00       1.74       0.00       0.13       0.56       0.00      43.64       1.35       0.06       0.94       0.00       0.00       0.00       0.00       5.18       0.40
     56.55      48.02       0.00       1.80       0.00       0.13       0.58       0.00      45.25       1.39       0.07       0.97       0.00       0.00       0.00       0.00       5.37       0.42
     58.54      49.72       0.00       1.86       0.00       0.13       0.60       0.00      46.86       1.44       0.07       1.00       0.00       0.00       0.00       0.00       5.55       0.43
     60.57      51.48       0.00       1.92       0.00       0.14       0.63       0.00      48.52       1.49       0.07       1.03       0.00       0.00       0.00       0.00       5.74       0.44
     62.64      53.24       0.00       1.98       0.00       0.14       0.65       0.00      50.19       1.54       0.07       1.06       0.00       0.00       0.00       0.00       5.93       0.46
     64.72      55.01       0.00       2.04       0.00       0.15       0.67       0.00      51.86       1.59       0.08       1.08       0.00       0.00       0.00       0.00       6.15       0.47
     66.80      56.78       0.00       2.10       0.00       0.16       0.69       0.00      53.54       1.64       0.08       1.11       0.00       0.00       0.00       0.00       6.34       0.48
     68.89      58.56       0.00       2.17       0.00       0.16       0.72       0.00      55.22       1.69       0.08       1.14       0.00       0.00       0.00       0.00       6.55       0.50
     70.99      60.34       0.00       2.23       0.00       0.17       0.74       0.00      56.91       1.74       0.09       1.17       0.00       0.00       0.00       0.00       6.74       0.52
     73.07      62.12       0.00       2.30       0.00       0.17       0.76       0.00      58.60       1.79       0.09       1.20       0.00       0.00       0.00       0.00       6.94       0.53
     75.16      63.91       0.00       2.37       0.00       0.18       0.79       0.00      60.29       1.84       0.09       1.23       0.00       0.00       0.00       0.00       7.13       0.55
     77.25      65.69       0.00       2.44       0.00       0.18       0.81       0.00      61.99       1.89       0.09       1.25       0.00       0.00       0.00       0.00       7.32       0.56
     79.33      67.48       0.00       2.50       0.00       0.19       0.83       0.00      63.69       1.93       0.10       1.28       0.00       0.00       0.00       0.00       7.51       0.58
     81.43      69.28       0.00       2.56       0.00       0.20       0.86       0.00      65.39       1.98       0.10       1.30       0.00       0.00       0.00       0.00       7.71       0.59
     83.53      71.07       0.00       2.64       0.00       0.20       0.88       0.00      67.10       2.03       0.10       1.33       0.00       0.00       0.00       0.00       7.90       0.60
     85.63      72.87       0.00       2.70       0.00       0.21       0.90       0.00      68.81       2.08       0.10       1.35       0.00       0.00       0.00       0.00       8.09       0.62
     87.75      74.68       0.00       2.77       0.00       0.22       0.92       0.00      70.52       2.13       0.11       1.38       0.00       0.00       0.00       0.00       8.28       0.64
     89.86      76.48       0.00       2.84       0.00       0.22       0.95       0.00      72.24       2.18       0.11       1.40       0.00       0.00       0.00       0.00       8.48       0.65
     91.97      78.29       0.00       2.90       0.00       0.23       0.97       0.00      73.96       2.23       0.11       1.43       0.00       0.00       0.00       0.00       8.67       0.67
     94.10      80.11       0.00       2.97       0.00       0.24       0.99       0.00      75.69       2.28       0.12       1.45       0.00       0.00       0.00       0.00       8.86       0.69
     96.22      81.92       0.00       3.03       0.00       0.24       1.02       0.00      77.41       2.32       0.12       1.48       0.00       0.00       0.00       0.00       9.06       0.70
     98.36      83.74       0.00       3.10       0.00       0.25       1.04       0.00      79.14       2.37       0.12       1.50       0.00       0.00       0.00       0.00       9.27       0.72
    100.49      85.56       0.00       3.16       0.00       0.25       1.06       0.00      80.87       2.42       0.13       1.53       0.00       0.00       0.00       0.00       9.47       0.73
    102.63      87.38       0.00       3.23       0.00       0.26       1.08       0.00      82.61       2.47       0.13       1.55       0.00       0.00       0.00       0.00       9.68       0.75
    104.78      89.21       0.00       3.29       0.00       0.26       1.10       0.00      84.35       2.52       0.13       1.57       0.00       0.00       0.00       0.00       9.89       0.77
    106.92      91.04       0.00       3.36       0.00       0.27       1.13       0.00      86.09       2.57       0.13       1.60       0.00       0.00       0.00       0.00      10.10       0.78
    109.05      92.87       0.00       3.42       0.00       0.27       1.15       0.00      87.84       2.62       0.14       1.62       0.00       0.00       0.00       0.00      10.29       0.79
    111.19      94.70       0.00       3.49       0.00       0.28       1.17       0.00      89.58       2.67       0.14       1.64       0.00       0.00       0.00       0.00      10.49       0.81
    113.34      96.55       0.00       3.56       0.00       0.28       1.19       0.00      91.34       2.73       0.14       1.66       0.00       0.00       0.00       0.00      10.69       0.82
    115.49      98.40       0.00       3.62       0.00       0.28       1.21       0.00      93.10       2.78       0.14       1.69       0.00       0.00       0.00       0.00      10.89       0.84
    117.65     100.26       0.00       3.68       0.00       0.29       1.23       0.00      94.86       2.83       0.15       1.71       0.00       0.00       0.00       0.00      11.08       0.85
    119.80     102.11       0.00       3.75       0.00       0.29       1.26       0.00      96.62       2.88       0.15       1.74       0.00       0.00       0.00       0.00      11.28       0.87
    121.96     103.96       0.00       3.81       0.00       0.30       1.28       0.00      98.38       2.94       0.15       1.76       0.00       0.00       0.00       0.00      11.47       0.88
    124.11     105.81       0.00       3.87       0.00       0.30       1.30       0.00     100.14       2.99       0.15       1.78       0.00       0.00       0.00       0.00      11.67       0.90
    126.26     107.67       0.00       3.94       0.00       0.31       1.32       0.00     101.91       3.04       0.16       1.80       0.00       0.00       0.00       0.00      11.86       0.91
    128.42     109.53       0.00       4.00       0.00       0.31       1.34       0.00     103.68       3.09       0.16       1.83       0.00       0.00       0.00       0.00      12.06       0.93
    130.59     111.39       0.00       4.06       0.00       0.32       1.37       0.00     105.45       3.14       0.16       1.85       0.00       0.00       0.00       0.00      12.26       0.94
    132.75     113.24       0.00       4.12       0.00       0.33       1.39       0.00     107.21       3.19       0.16       1.87       0.00       0.00       0.00       0.00      12.46       0.95
    134.92     115.10       0.00       4.19       0.00       0.33       1.41       0.00     108.98       3.24       0.17       1.89       0.00       0.00       0.00       0.00      12.66       0.97
