      0.20       0.00       0.00       0.10       0.00       0.04       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00
      0.94       0.07       0.00       0.32       0.00       0.04       0.00       0.00       0.02       0.02       0.01       0.01       0.00       0.00       0.00       0.00       0.40       0.00
      1.15       0.11       0.00       0.37       0.00       0.04       0.00       0.00       0.03       0.04       0.02       0.01       0.00       0.00       0.00       0.00       0.51       0.00
      1.34       0.15       0.00       0.42       0.00       0.04       0.00       0.00       0.04       0.05       0.02       0.01       0.00       0.00       0.00       0.00       0.62       0.00
      1.54       0.19       0.00       0.47       0.00       0.04       0.01       0.00       0.06       0.07       0.03       0.01       0.00       0.00       0.00       0.00       0.73       0.00
      1.74       0.22       0.00       0.51       0.00       0.05       0.01       0.00       0.07       0.09       0.03       0.02       0.00       0.00       0.00       0.00       0.85       0.00
      2.23       0.26       0.00       0.56       0.00       0.05       0.01       0.00       0.08       0.10       0.04       0.02       0.00       0.00       0.00       0.00       1.25       0.00
      2.72       0.30       0.00       0.60       0.00       0.05       0.01       0.00       0.09       0.12       0.05       0.02       0.00       0.00       0.00       0.00       1.65       0.00
      3.21       0.34       0.00       0.65       0.00       0.05       0.01       0.00       0.10       0.14       0.05       0.02       0.00       0.00       0.00       0.00       2.04       0.00
      3.40       0.38       0.00       0.70       0.00       0.05       0.01       0.00       0.11       0.16       0.06       0.03       0.00       0.00       0.00       0.00       2.15       0.00
      3.60       0.42       0.00       0.74       0.00       0.05       0.01       0.00       0.12       0.18       0.06       0.03       0.00       0.00       0.00       0.00       2.26       0.00
      3.81       0.46       0.00       0.79       0.00       0.06       0.02       0.00       0.13       0.20       0.07       0.03       0.00       0.00       0.00       0.00       2.37       0.00
      4.21       0.50       0.00       0.84       0.00       0.06       0.02       0.00       0.14       0.21       0.07       0.03       0.00       0.00       0.00       0.00       2.68       0.00
      4.69       0.54       0.00       0.89       0.00       0.06       0.02       0.00       0.15       0.23       0.08       0.04       0.00       0.00       0.00       0.00       3.07       0.00
      5.21       0.58       0.00       0.96       0.00       0.06       0.02       0.00       0.16       0.25       0.08       0.04       0.00       0.00       0.00       0.00       3.48       0.00
      5.41       0.62       0.00       1.00       0.00       0.06       0.02       0.00       0.17       0.27       0.09       0.04       0.00       0.00       0.00       0.00       3.59       0.00
      5.83       0.66       0.00       1.04       0.00       0.06       0.02       0.00       0.18       0.29       0.09       0.04       0.00       0.00       0.00       0.00       3.92       0.00
      6.03       0.70       0.00       1.09       0.00       0.07       0.02       0.00       0.19       0.31       0.10       0.05       0.00       0.00       0.00       0.00       4.03       0.00
