      2.78       0.00       0.00       1.17       0.00       0.09       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.60
    130.34     125.29       0.00       2.06       0.00       0.16       0.28       0.00     123.97       0.73       0.03       0.27       0.00       0.00       0.00       0.00       0.56       0.86
    219.64     212.38       0.00       2.95       0.00       0.23       0.63       0.00     210.02       1.46       0.04       0.44       0.00       0.00       0.00       0.00       1.13       1.17
    308.45     298.99       0.00       3.85       0.00       0.30       0.98       0.00     295.55       2.19       0.05       0.62       0.00       0.00       0.00       0.00       1.69       1.50
    396.81     385.14       0.00       4.74       0.00       0.36       1.33       0.00     380.64       2.92       0.06       0.80       0.00       0.00       0.00       0.00       2.27       1.81
    484.77     470.83       0.00       5.70       0.00       0.43       1.67       0.00     465.26       3.65       0.07       0.98       0.00       0.00       0.00       0.00       2.83       2.14
    572.25     556.04       0.00       6.64       0.00       0.50       2.02       0.00     549.40       4.38       0.09       1.17       0.00       0.00       0.00       0.00       3.41       2.47
    659.30     640.87       0.00       7.54       0.00       0.57       2.37       0.00     633.15       5.11       0.11       1.36       0.00       0.00       0.00       0.00       3.97       2.81
    745.87     725.23       0.00       8.44       0.00       0.64       2.72       0.00     716.45       5.84       0.12       1.54       0.00       0.00       0.00       0.00       4.55       3.12
    832.03     809.15       0.00       9.35       0.00       0.71       3.07       0.00     799.31       6.57       0.13       1.71       0.00       0.00       0.00       0.00       5.11       3.45
    917.65     892.56       0.00      10.25       0.00       0.78       3.41       0.00     881.66       7.30       0.14       1.89       0.00       0.00       0.00       0.00       5.67       3.79
   1002.86     975.52       0.00      11.15       0.00       0.88       3.77       0.00     963.56       8.03       0.16       2.07       0.00       0.00       0.00       0.00       6.28       4.11
   1087.63    1058.03       0.00      12.06       0.00       0.94       4.11       0.00    1044.99       8.76       0.17       2.25       0.00       0.00       0.00       0.00       6.85       4.44
   1171.94    1140.14       0.00      12.96       0.00       1.01       4.46       0.00    1126.04       9.49       0.18       2.43       0.00       0.00       0.00       0.00       7.39       4.77
   1255.84    1221.79       0.00      13.90       0.00       1.08       4.81       0.00    1206.63      10.22       0.19       2.61       0.00       0.00       0.00       0.00       7.96       5.08
   1339.33    1302.99       0.00      14.85       0.00       1.15       5.16       0.00    1286.77      10.95       0.21       2.79       0.00       0.00       0.00       0.00       8.55       5.41
   1422.38    1383.79       0.00      15.79       0.00       1.22       5.50       0.00    1366.50      11.68       0.22       2.97       0.00       0.00       0.00       0.00       9.12       5.73
   1504.98    1464.20       0.00      16.69       0.00       1.29       5.85       0.00    1445.84      12.41       0.23       3.15       0.00       0.00       0.00       0.00       9.68       6.04
   1587.24    1544.20       0.00      17.64       0.00       1.36       6.20       0.00    1524.79      13.14       0.24       3.33       0.00       0.00       0.00       0.00      10.26       6.35
   1669.08    1623.78       0.00      18.59       0.00       1.43       6.54       0.00    1603.31      13.87       0.26       3.50       0.00       0.00       0.00       0.00      10.83       6.66
   1750.50    1702.95       0.00      19.50       0.00       1.50       6.89       0.00    1681.42      14.61       0.27       3.67       0.00       0.00       0.00       0.00      11.40       7.00
   1831.59    1781.74       0.00      20.46       0.00       1.56       7.24       0.00    1759.16      15.34       0.28       3.84       0.00       0.00       0.00       0.00      11.98       7.35
   1912.14    1860.10       0.00      21.35       0.00       1.63       7.59       0.00    1836.44      16.08       0.29       4.02       0.00       0.00       0.00       0.00      12.54       7.66
   1992.53    1938.05       0.00      22.35       0.00       1.70       7.95       0.00    1913.31      16.81       0.31       4.20       0.00       0.00       0.00       0.00      13.16       8.04
   2072.32    2015.57       0.00      23.29       0.00       1.77       8.30       0.00    1989.75      17.54       0.32       4.38       0.00       0.00       0.00       0.00      13.74       8.37
   2151.70    2092.67       0.00      24.25       0.00       1.84       8.65       0.00    2065.80      18.27       0.33       4.55       0.00       0.00       0.00       0.00      14.30       8.70
   2230.68    2169.30       0.00      25.18       0.00       1.91       8.99       0.00    2141.39      19.01       0.34       4.71       0.00       0.00       0.00       0.00      14.91       9.09
   2309.27    2245.61       0.00      26.14       0.00       1.98       9.34       0.00    2216.64      19.74       0.36       4.88       0.00       0.00       0.00       0.00      15.48       9.42
   2387.49    2321.52       0.00      27.10       0.00       2.05       9.69       0.00    2291.48      20.47       0.37       5.05       0.00       0.00       0.00       0.00      16.05       9.78
   2465.28    2397.01       0.00      28.04       0.00       2.12      10.04       0.00    2365.92      21.20       0.38       5.23       0.00       0.00       0.00       0.00      16.63      10.14
   2542.79    2472.19       0.00      28.99       0.00       2.19      10.38       0.00    2440.04      21.93       0.40       5.39       0.00       0.00       0.00       0.00      17.21      10.52
   2619.98    2547.05       0.00      29.96       0.00       2.26      10.73       0.00    2513.84      22.67       0.41       5.56       0.00       0.00       0.00       0.00      17.78      10.87
   2696.76    2621.51       0.00      30.92       0.00       2.33      11.08       0.00    2587.22      23.41       0.42       5.75       0.00       0.00       0.00       0.00      18.36      11.23
   2773.15    2695.58       0.00      31.89       0.00       2.40      11.43       0.00    2660.21      24.14       0.43       5.94       0.00       0.00       0.00       0.00      18.93      11.59
   2849.21    2769.25       0.00      32.85       0.00       2.47      11.78       0.00    2732.81      24.87       0.45       6.12       0.00       0.00       0.00       0.00      19.54      11.98
   2924.83    2842.54       0.00      33.80       0.00       2.56      12.13       0.00    2805.02      25.61       0.46       6.31       0.00       0.00       0.00       0.00      20.10      12.37
   3000.18    2915.49       0.00      34.77       0.00       2.63      12.48       0.00    2876.90      26.34       0.48       6.50       0.00       0.00       0.00       0.00      20.68      12.77
   3075.10    2988.07       0.00      35.74       0.00       2.70      12.82       0.00    2948.39      27.07       0.49       6.69       0.00       0.00       0.00       0.00      21.25      13.16
   3149.71    3060.33       0.00      36.71       0.00       2.77      13.17       0.00    3019.55      27.81       0.50       6.90       0.00       0.00       0.00       0.00      21.81      13.55
   3223.87    3132.14       0.00      37.67       0.00       2.84      13.52       0.00    3090.29      28.54       0.51       7.09       0.00       0.00       0.00       0.00      22.39      13.94
   3297.65    3203.53       0.00      38.63       0.00       2.91      13.86       0.00    3160.57      29.27       0.53       7.30       0.00       0.00       0.00       0.00      22.97      14.36
   3371.17    3274.61       0.00      39.60       0.00       2.98      14.21       0.00    3230.53      30.04       0.54       7.52       0.00       0.00       0.00       0.00      23.60      14.79
   3444.22    3345.27       0.00      40.57       0.00       3.05      14.56       0.00    3300.08      30.77       0.55       7.73       0.00       0.00       0.00       0.00      24.15      15.22
   3516.87    3415.54       0.00      41.53       0.00       3.12      14.91       0.00    3369.25      31.50       0.57       7.94       0.00       0.00       0.00       0.00      24.71      15.66
   3589.34    3485.58       0.00      42.51       0.00       3.23      15.28       0.00    3438.15      32.25       0.58       8.18       0.00       0.00       0.00       0.00      25.28      16.10
   3661.58    3555.31       0.00      43.49       0.00       3.30      15.63       0.00    3506.76      32.99       0.59       8.40       0.00       0.00       0.00       0.00      25.88      16.55
   3733.44    3624.67       0.00      44.46       0.00       3.37      15.98       0.00    3574.95      33.76       0.60       8.64       0.00       0.00       0.00       0.00      26.51      17.03
   3804.94    3693.78       0.00      45.43       0.00       3.43      16.33       0.00    3642.91      34.51       0.62       8.89       0.00       0.00       0.00       0.00      27.06      17.48
   3876.00    3762.43       0.00      46.41       0.00       3.50      16.69       0.00    3710.43      35.25       0.63       9.12       0.00       0.00       0.00       0.00      27.61      17.91
